"back_hospital.yyyymmdd","back_hospital.area","back_hospital.sex","back_hospital.frequency"
20130823,"대전",2,2
20130823,"부산",1,2
20130823,"부산",2,1
20130823,"서울",1,2
20130823,"서울",2,2
20130823,"세종",1,0
20130823,"세종",2,0
20130823,"울산",1,1
20130823,"울산",2,0
20130823,"인천",1,0
20130823,"인천",2,3
20130823,"전남",1,3
20130823,"전남",2,1
20130823,"전북",1,0
20130823,"전북",2,0
20130823,"제주",1,1
20130823,"제주",2,0
20130823,"충남",1,2
20130823,"충남",2,0
20130823,"충북",1,0
20130823,"충북",2,4
20130824,"강원",1,2
20130824,"강원",2,1
20130824,"경기",1,6
20130824,"경기",2,5
20130824,"경남",1,4
20130824,"경남",2,2
20130824,"경북",1,2
20130824,"경북",2,4
20130824,"광주",1,0
20130824,"광주",2,1
20130824,"대구",1,0
20130824,"대구",2,2
20130824,"대전",1,0
20130824,"대전",2,0
20130824,"부산",1,0
20130824,"부산",2,3
20130824,"서울",1,1
20130824,"서울",2,4
20130824,"세종",1,0
20130824,"세종",2,0
20130824,"울산",1,0
20130824,"울산",2,1
20130824,"인천",1,0
20130824,"인천",2,0
20130824,"전남",1,2
20130824,"전남",2,3
20130824,"전북",1,1
20130824,"전북",2,2
20130824,"제주",1,0
20130824,"제주",2,0
20130824,"충남",1,0
20130824,"충남",2,0
20130824,"충북",1,0
20130824,"충북",2,3
20130825,"강원",1,1
20130825,"강원",2,0
20130825,"경기",1,1
20130825,"경기",2,4
20130825,"경남",1,3
20130825,"경남",2,3
20130825,"경북",1,2
20130825,"경북",2,2
20130825,"광주",1,1
20130825,"광주",2,1
20130825,"대구",1,0
20130825,"대구",2,0
20130825,"대전",1,0
20130825,"대전",2,0
20130825,"부산",1,1
20130825,"부산",2,1
20130825,"서울",1,3
20130825,"서울",2,3
20130825,"세종",1,0
20130825,"세종",2,0
20130825,"울산",1,0
20130825,"울산",2,0
20130825,"인천",1,2
20130825,"인천",2,0
20130825,"전남",1,2
20130825,"전남",2,0
20130825,"전북",1,0
20130825,"전북",2,1
20130825,"제주",1,0
20130825,"제주",2,0
20130825,"충남",1,1
20130825,"충남",2,2
20130825,"충북",1,2
20130825,"충북",2,3
20130826,"강원",1,2
20130826,"강원",2,1
20130826,"경기",1,5
20130826,"경기",2,5
20130826,"경남",1,4
20130826,"경남",2,2
20130826,"경북",1,4
20130826,"경북",2,0
20130826,"광주",1,0
20130826,"광주",2,1
20130826,"대구",1,0
20130826,"대구",2,3
20130826,"대전",1,1
20130826,"대전",2,0
20130826,"부산",1,4
20130826,"부산",2,2
20130826,"서울",1,4
20130826,"서울",2,3
20130826,"세종",1,0
20130826,"세종",2,0
20130826,"울산",1,1
20130826,"울산",2,0
20130826,"인천",1,1
20130826,"인천",2,1
20130826,"전남",1,1
20130826,"전남",2,1
20130826,"전북",1,4
20130826,"전북",2,2
20130826,"제주",1,0
20130826,"제주",2,1
20130826,"충남",1,0
20130826,"충남",2,1
20130826,"충북",1,1
20130826,"충북",2,0
20130827,"강원",1,0
20130827,"강원",2,1
20130827,"경기",1,4
20130827,"경기",2,4
20130827,"경남",1,5
20130827,"경남",2,3
20130827,"경북",1,2
20130827,"경북",2,1
20130827,"광주",1,0
20130827,"광주",2,1
20130827,"대구",1,0
20130827,"대구",2,0
20130827,"대전",1,0
20130827,"대전",2,2
20130827,"부산",1,2
20130827,"부산",2,5
20130827,"서울",1,3
20130827,"서울",2,4
20130827,"세종",1,0
20130827,"세종",2,0
20130827,"울산",1,0
20130827,"울산",2,0
20130827,"인천",1,1
20130827,"인천",2,3
20130827,"전남",1,0
20130827,"전남",2,0
20130827,"전북",1,1
20130827,"전북",2,2
20130827,"제주",1,1
20130827,"제주",2,1
20130827,"충남",1,2
20130827,"충남",2,0
20130827,"충북",1,1
20130827,"충북",2,0
20130828,"강원",1,1
20130828,"강원",2,2
20130828,"경기",1,6
20130828,"경기",2,8
20130828,"경남",1,1
20130828,"경남",2,1
20130828,"경북",1,2
20130828,"경북",2,3
20130828,"광주",1,0
20130828,"광주",2,2
20130828,"대구",1,2
20130828,"대구",2,1
20130828,"대전",1,2
20130828,"대전",2,1
20130828,"부산",1,2
20130828,"부산",2,1
20130828,"서울",1,4
20130828,"서울",2,4
20130828,"세종",1,0
20130828,"세종",2,0
20130828,"울산",1,0
20130828,"울산",2,0
20130828,"인천",1,2
20130828,"인천",2,1
20130828,"전남",1,3
20130828,"전남",2,2
20130828,"전북",1,2
20130828,"전북",2,0
20130828,"제주",1,0
20130828,"제주",2,0
20130828,"충남",1,2
20130828,"충남",2,2
20130828,"충북",1,0
20130828,"충북",2,0
20130829,"강원",1,0
20130829,"강원",2,1
20130829,"경기",1,4
20130829,"경기",2,2
20130829,"경남",1,3
20130829,"경남",2,2
20130829,"경북",1,3
20130829,"경북",2,3
20130829,"광주",1,1
20130829,"광주",2,0
20130829,"대구",1,1
20130829,"대구",2,2
20130829,"대전",1,2
20130829,"대전",2,0
20130829,"부산",1,2
20130829,"부산",2,1
20130829,"서울",1,3
20130829,"서울",2,5
20130829,"세종",1,0
20130829,"세종",2,0
20130829,"울산",1,1
20130829,"울산",2,0
20130829,"인천",1,0
20130829,"인천",2,1
20130829,"전남",1,1
20130829,"전남",2,0
20130829,"전북",1,2
20130829,"전북",2,0
20130829,"제주",1,0
20130829,"제주",2,0
20130829,"충남",1,0
20130829,"충남",2,2
20130829,"충북",1,2
20130829,"충북",2,3
20130830,"강원",1,1
20130830,"강원",2,1
20130830,"경기",1,4
20130830,"경기",2,4
20130830,"경남",1,1
20130830,"경남",2,1
20130830,"경북",1,3
20130830,"경북",2,0
20130830,"광주",1,1
20130830,"광주",2,0
20130830,"대구",1,1
20130830,"대구",2,0
20130830,"대전",1,0
20130830,"대전",2,2
20130830,"부산",1,1
20130830,"부산",2,2
20130830,"서울",1,0
20130830,"서울",2,4
20130830,"세종",1,0
20130830,"세종",2,0
20130830,"울산",1,0
20130830,"울산",2,0
20130830,"인천",1,0
20130830,"인천",2,0
20130830,"전남",1,2
20130830,"전남",2,1
20130830,"전북",1,2
20130830,"전북",2,0
20130830,"제주",1,0
20130830,"제주",2,0
20130830,"충남",1,0
20130830,"충남",2,2
20130830,"충북",1,0
20130830,"충북",2,0
20130831,"강원",1,1
20130831,"강원",2,0
20130831,"경기",1,1
20130831,"경기",2,5
20130831,"경남",1,1
20130831,"경남",2,0
20130831,"경북",1,0
20130831,"경북",2,2
20130831,"광주",1,0
20130831,"광주",2,3
20130831,"대구",1,2
20130831,"대구",2,0
20130831,"대전",1,1
20130831,"대전",2,0
20130831,"부산",1,5
20130831,"부산",2,0
20130831,"서울",1,6
20130831,"서울",2,6
20130831,"세종",1,0
20130831,"세종",2,0
20130831,"울산",1,0
20130831,"울산",2,1
20130831,"인천",1,1
20130831,"인천",2,1
20130831,"전남",1,1
20130831,"전남",2,1
20130831,"전북",1,0
20130831,"전북",2,1
20130831,"제주",1,0
20130831,"제주",2,0
20130831,"충남",1,0
20130831,"충남",2,2
20130831,"충북",1,0
20130831,"충북",2,0
20130901,"강원",1,2
20130901,"강원",2,2
20130901,"경기",1,2
20130901,"경기",2,3
20130901,"경남",1,4
20130901,"경남",2,3
20130901,"경북",1,7
20130901,"경북",2,3
20130901,"광주",1,1
20130901,"광주",2,2
20130901,"대구",1,1
20130901,"대구",2,2
20130901,"대전",1,2
20130901,"대전",2,0
20130901,"부산",1,2
20130901,"부산",2,2
20130901,"서울",1,4
20130901,"서울",2,3
20130901,"세종",1,0
20130901,"세종",2,0
20130901,"울산",1,0
20130901,"울산",2,0
20130901,"인천",1,1
20130901,"인천",2,0
20130901,"전남",1,2
20130901,"전남",2,5
20130901,"전북",1,5
20130901,"전북",2,2
20130901,"제주",1,0
20130901,"제주",2,0
20130901,"충남",1,0
20130901,"충남",2,0
20130901,"충북",1,3
20130901,"충북",2,0
20130902,"강원",1,0
20130902,"강원",2,3
20130902,"경기",1,1
20130902,"경기",2,5
20130902,"경남",1,3
20130902,"경남",2,3
20130902,"경북",1,8
20130902,"경북",2,1
20130902,"광주",1,1
20130902,"광주",2,2
20130902,"대구",1,4
20130902,"대구",2,3
20130902,"대전",1,1
20130902,"대전",2,0
20130902,"부산",1,1
20130902,"부산",2,1
20130902,"서울",1,4
20130902,"서울",2,4
20130902,"세종",1,0
20130902,"세종",2,0
20130902,"울산",1,0
20130902,"울산",2,0
20130902,"인천",1,1
20130902,"인천",2,1
20130902,"전남",1,2
20130902,"전남",2,1
20130902,"전북",1,1
20130902,"전북",2,1
20130902,"제주",1,1
20130902,"제주",2,2
20130902,"충남",1,0
20130902,"충남",2,2
20130902,"충북",1,0
20130902,"충북",2,0
20130903,"강원",1,4
20130903,"강원",2,2
20130903,"경기",1,5
20130903,"경기",2,3
20130903,"경남",1,4
20130903,"경남",2,2
20130903,"경북",1,4
20130903,"경북",2,0
20130903,"광주",1,0
20130903,"광주",2,1
20130903,"대구",1,1
20130903,"대구",2,1
20130903,"대전",1,0
20130903,"대전",2,2
20130903,"부산",1,2
20130903,"부산",2,4
20130903,"서울",1,5
20130903,"서울",2,6
20130903,"세종",1,0
20130903,"세종",2,1
20130903,"울산",1,1
20130903,"울산",2,1
20130903,"인천",1,1
20130903,"인천",2,1
20130903,"전남",1,1
20130903,"전남",2,1
20130903,"전북",1,0
20130903,"전북",2,2
20130903,"제주",1,0
20130903,"제주",2,0
20130903,"충남",1,1
20130903,"충남",2,2
20130903,"충북",1,0
20130903,"충북",2,0
20130904,"강원",1,1
20130904,"강원",2,1
20130904,"경기",1,1
20130904,"경기",2,4
20130904,"경남",1,0
20130904,"경남",2,2
20130904,"경북",1,1
20130904,"경북",2,2
20130904,"광주",1,2
20130904,"광주",2,0
20130904,"대구",1,2
20130904,"대구",2,1
20130904,"대전",1,0
20130904,"대전",2,0
20130904,"부산",1,2
20130904,"부산",2,1
20130904,"서울",1,3
20130904,"서울",2,4
20130904,"세종",1,0
20130904,"세종",2,0
20130904,"울산",1,0
20130904,"울산",2,0
20130904,"인천",1,4
20130904,"인천",2,2
20130904,"전남",1,2
20130904,"전남",2,1
20130904,"전북",1,0
20130904,"전북",2,0
20130904,"제주",1,0
20130904,"제주",2,0
20130904,"충남",1,4
20130904,"충남",2,1
20130904,"충북",1,0
20130904,"충북",2,2
20130905,"강원",1,0
20130905,"강원",2,1
20130905,"경기",1,4
20130905,"경기",2,4
20130905,"경남",1,1
20130905,"경남",2,0
20130905,"경북",1,3
20130905,"경북",2,5
20130905,"광주",1,1
20130905,"광주",2,1
20130905,"대구",1,1
20130905,"대구",2,2
20130905,"대전",1,1
20130905,"대전",2,1
20130905,"부산",1,3
20130905,"부산",2,2
20130905,"서울",1,3
20130905,"서울",2,0
20130905,"세종",1,1
20130905,"세종",2,0
20130905,"울산",1,0
20130905,"울산",2,0
20130905,"인천",1,1
20130905,"인천",2,0
20130905,"전남",1,0
20130905,"전남",2,2
20130905,"전북",1,0
20130905,"전북",2,1
20130905,"제주",1,0
20130905,"제주",2,0
20130905,"충남",1,1
20130905,"충남",2,2
20130905,"충북",1,2
20130905,"충북",2,0
20130906,"강원",1,0
20130906,"강원",2,1
20130906,"경기",1,6
20130906,"경기",2,3
20130906,"경남",1,3
20130906,"경남",2,1
20130906,"경북",1,3
20130906,"경북",2,3
20130906,"광주",1,1
20130906,"광주",2,0
20130906,"대구",1,1
20130906,"대구",2,2
20130906,"대전",1,1
20130906,"대전",2,0
20130906,"부산",1,3
20130906,"부산",2,0
20130906,"서울",1,2
20130906,"서울",2,0
20130906,"세종",1,0
20130906,"세종",2,0
20130906,"울산",1,0
20130906,"울산",2,1
20130906,"인천",1,1
20130906,"인천",2,1
20130906,"전남",1,1
20130906,"전남",2,0
20130906,"전북",1,3
20130906,"전북",2,1
20130906,"제주",1,0
20130906,"제주",2,0
20130906,"충남",1,1
20130906,"충남",2,1
20130906,"충북",1,1
20130906,"충북",2,1
20130907,"강원",1,2
20130907,"강원",2,0
20130907,"경기",1,4
20130907,"경기",2,6
20130907,"경남",1,0
20130907,"경남",2,1
20130907,"경북",1,3
20130907,"경북",2,3
20130907,"광주",1,0
20130907,"광주",2,0
20130907,"대구",1,2
20130907,"대구",2,1
20130907,"대전",1,0
20130907,"대전",2,0
20130907,"부산",1,2
20130907,"부산",2,0
20130907,"서울",1,3
20130907,"서울",2,2
20130907,"세종",1,0
20130907,"세종",2,0
20130907,"울산",1,2
20130907,"울산",2,0
20130907,"인천",1,1
20130907,"인천",2,1
20130907,"전남",1,0
20130907,"전남",2,2
20130907,"전북",1,0
20130907,"전북",2,2
20130907,"제주",1,0
20130907,"제주",2,0
20130907,"충남",1,0
20130907,"충남",2,1
20130907,"충북",1,1
20130907,"충북",2,0
20130908,"강원",1,0
20130908,"강원",2,0
20130908,"경기",1,5
20130908,"경기",2,3
20130908,"경남",1,1
20130908,"경남",2,1
20130908,"경북",1,0
20130908,"경북",2,0
20130908,"광주",1,0
20130908,"광주",2,0
20130908,"대구",1,1
20130908,"대구",2,0
20130908,"대전",1,1
20130908,"대전",2,2
20130908,"부산",1,0
20130908,"부산",2,2
20130908,"서울",1,3
20130908,"서울",2,1
20130908,"세종",1,0
20130908,"세종",2,0
20130908,"울산",1,0
20130908,"울산",2,0
20130908,"인천",1,1
20130908,"인천",2,0
20130908,"전남",1,1
20130908,"전남",2,0
20130908,"전북",1,0
20130908,"전북",2,0
20130908,"제주",1,0
20130908,"제주",2,0
20130908,"충남",1,1
20130908,"충남",2,1
20130908,"충북",1,0
20130908,"충북",2,1
20130909,"강원",1,0
20130909,"강원",2,1
20130909,"경기",1,8
20130909,"경기",2,7
20130909,"경남",1,1
20130909,"경남",2,2
20130909,"경북",1,1
20130909,"경북",2,3
20130909,"광주",1,0
20130909,"광주",2,1
20130909,"대구",1,3
20130909,"대구",2,0
20130909,"대전",1,0
20130909,"대전",2,1
20130909,"부산",1,2
20130909,"부산",2,3
20130909,"서울",1,4
20130909,"서울",2,2
20130909,"세종",1,0
20130909,"세종",2,0
20130909,"울산",1,2
20130909,"울산",2,0
20130909,"인천",1,2
20130909,"인천",2,2
20130909,"전남",1,0
20130909,"전남",2,0
20130909,"전북",1,0
20130909,"전북",2,1
20130909,"제주",1,2
20130909,"제주",2,1
20130909,"충남",1,0
20130909,"충남",2,1
20130909,"충북",1,3
20130909,"충북",2,2
20130910,"강원",1,0
20130910,"강원",2,1
20130910,"경기",1,2
20130910,"경기",2,5
20130910,"경남",1,1
20130910,"경남",2,3
20130910,"경북",1,3
20130910,"경북",2,3
20130910,"광주",1,0
20130910,"광주",2,1
20130910,"대구",1,2
20130910,"대구",2,2
20130910,"대전",1,0
20130910,"대전",2,0
20130910,"부산",1,2
20130910,"부산",2,7
20130910,"서울",1,3
20130910,"서울",2,3
20130910,"세종",1,0
20130910,"세종",2,0
20130910,"울산",1,0
20130910,"울산",2,1
20130910,"인천",1,0
20130910,"인천",2,1
20130910,"전남",1,3
20130910,"전남",2,2
20130910,"전북",1,0
20130910,"전북",2,1
20130910,"제주",1,1
20130910,"제주",2,0
20130910,"충남",1,1
20130910,"충남",2,0
20130910,"충북",1,2
20130910,"충북",2,1
20130911,"강원",1,2
20130911,"강원",2,1
20130911,"경기",1,6
20130911,"경기",2,6
20130911,"경남",1,0
20130911,"경남",2,2
20130911,"경북",1,3
20130911,"경북",2,2
20130911,"광주",1,0
20130911,"광주",2,0
20130911,"대구",1,1
20130911,"대구",2,0
20130911,"대전",1,1
20130911,"대전",2,0
20130911,"부산",1,1
20130911,"부산",2,0
20130911,"서울",1,5
20130911,"서울",2,3
20130911,"세종",1,0
20130911,"세종",2,0
20130911,"울산",1,2
20130911,"울산",2,0
20130911,"인천",1,1
20130911,"인천",2,0
20130911,"전남",1,2
20130911,"전남",2,1
20130911,"전북",1,2
20130911,"전북",2,0
20130911,"제주",1,0
20130911,"제주",2,0
20130911,"충남",1,0
20130911,"충남",2,0
20130911,"충북",1,2
20130911,"충북",2,2
20130912,"강원",1,2
20130912,"강원",2,3
20130912,"경기",1,5
20130912,"경기",2,6
20130912,"경남",1,1
20130912,"경남",2,3
20130912,"경북",1,0
20130912,"경북",2,0
20130912,"광주",1,0
20130912,"광주",2,1
20130912,"대구",1,2
20130912,"대구",2,2
20130912,"대전",1,0
20130912,"대전",2,0
20130912,"부산",1,4
20130912,"부산",2,3
20130912,"서울",1,5
20130912,"서울",2,10
20130912,"세종",1,0
20130912,"세종",2,0
20130912,"울산",1,0
20130912,"울산",2,0
20130912,"인천",1,0
20130912,"인천",2,0
20130912,"전남",1,1
20130912,"전남",2,2
20130912,"전북",1,0
20130912,"전북",2,0
20130912,"제주",1,0
20130912,"제주",2,0
20130912,"충남",1,4
20130912,"충남",2,1
20130912,"충북",1,1
20130912,"충북",2,0
20130913,"강원",1,0
20130913,"강원",2,1
20130913,"경기",1,6
20130913,"경기",2,1
20130913,"경남",1,1
20130913,"경남",2,0
20130913,"경북",1,1
20130913,"경북",2,3
20130913,"광주",1,1
20130913,"광주",2,0
20130913,"대구",1,3
20130913,"대구",2,1
20130913,"대전",1,0
20130913,"대전",2,0
20130913,"부산",1,2
20130913,"부산",2,0
20130913,"서울",1,5
20130913,"서울",2,2
20130913,"세종",1,0
20130913,"세종",2,0
20130913,"울산",1,0
20130913,"울산",2,0
20130913,"인천",1,1
20130913,"인천",2,1
20130913,"전남",1,1
20130913,"전남",2,1
20130913,"전북",1,1
20130913,"전북",2,0
20130913,"제주",1,0
20130913,"제주",2,0
20130913,"충남",1,0
20130913,"충남",2,2
20130913,"충북",1,0
20130913,"충북",2,0
20130914,"강원",1,1
20130914,"강원",2,0
20130914,"경기",1,3
20130914,"경기",2,4
20130914,"경남",1,0
20130914,"경남",2,0
20130914,"경북",1,1
20130914,"경북",2,0
20130914,"광주",1,0
20130914,"광주",2,0
20130914,"대구",1,0
20130914,"대구",2,1
20130914,"대전",1,0
20130914,"대전",2,1
20130914,"부산",1,0
20130914,"부산",2,1
20130914,"서울",1,1
20130914,"서울",2,1
20130914,"세종",1,0
20130914,"세종",2,0
20130914,"울산",1,3
20130914,"울산",2,0
20130914,"인천",1,0
20130914,"인천",2,1
20130914,"전남",1,2
20130914,"전남",2,0
20130914,"전북",1,3
20130914,"전북",2,3
20130914,"제주",1,0
20130914,"제주",2,0
20130914,"충남",1,3
20130914,"충남",2,0
20130914,"충북",1,1
20130914,"충북",2,1
20130915,"강원",1,0
20130915,"강원",2,0
20130915,"경기",1,4
20130915,"경기",2,4
20130915,"경남",1,0
20130915,"경남",2,2
20130915,"경북",1,0
20130915,"경북",2,4
20130915,"광주",1,1
20130915,"광주",2,1
20130915,"대구",1,0
20130915,"대구",2,2
20130915,"대전",1,1
20130915,"대전",2,0
20130915,"부산",1,1
20130915,"부산",2,0
20130915,"서울",1,4
20130915,"서울",2,3
20130915,"세종",1,0
20130915,"세종",2,0
20130915,"울산",1,0
20130915,"울산",2,0
20130915,"인천",1,1
20130915,"인천",2,0
20130915,"전남",1,1
20130915,"전남",2,0
20130915,"전북",1,1
20130915,"전북",2,1
20130915,"제주",1,0
20130915,"제주",2,0
20130915,"충남",1,2
20130915,"충남",2,3
20130915,"충북",1,0
20130915,"충북",2,0
20130916,"강원",1,1
20130916,"강원",2,0
20130916,"경기",1,7
20130916,"경기",2,3
20130916,"경남",1,0
20130916,"경남",2,3
20130916,"경북",1,3
20130916,"경북",2,2
20130916,"광주",1,0
20130916,"광주",2,1
20130916,"대구",1,3
20130916,"대구",2,1
20130916,"대전",1,1
20130916,"대전",2,0
20130916,"부산",1,1
20130916,"부산",2,1
20130916,"서울",1,5
20130916,"서울",2,5
20130916,"세종",1,0
20130916,"세종",2,0
20130916,"울산",1,0
20130916,"울산",2,1
20130916,"인천",1,0
20130916,"인천",2,3
20130916,"전남",1,2
20130916,"전남",2,1
20130916,"전북",1,1
20130916,"전북",2,3
20130916,"제주",1,0
20130916,"제주",2,0
20130916,"충남",1,0
20130916,"충남",2,2
20130916,"충북",1,2
20130916,"충북",2,1
20130917,"강원",1,3
20130917,"강원",2,1
20130917,"경기",1,6
20130917,"경기",2,4
20130917,"경남",1,1
20130917,"경남",2,1
20130917,"경북",1,2
20130917,"경북",2,2
20130917,"광주",1,1
20130917,"광주",2,2
20130917,"대구",1,1
20130917,"대구",2,1
20130917,"대전",1,1
20130917,"대전",2,1
20130917,"부산",1,2
20130917,"부산",2,3
20130917,"서울",1,3
20130917,"서울",2,3
20130917,"세종",1,0
20130917,"세종",2,1
20130917,"울산",1,0
20130917,"울산",2,1
20130917,"인천",1,1
20130917,"인천",2,2
20130917,"전남",1,0
20130917,"전남",2,2
20130917,"전북",1,1
20130917,"전북",2,2
20130917,"제주",1,1
20130917,"제주",2,1
20130917,"충남",1,0
20130917,"충남",2,1
20130917,"충북",1,0
20130917,"충북",2,1
20130918,"강원",1,2
20130918,"강원",2,2
20130918,"경기",1,4
20130918,"경기",2,1
20130918,"경남",1,0
20130918,"경남",2,3
20130918,"경북",1,0
20130918,"경북",2,1
20130918,"광주",1,1
20130918,"광주",2,1
20130918,"대구",1,0
20130918,"대구",2,1
